Date,USD_to_RWF_Rate,Day_of_Week,Month,Year
2019-11-21,933.0549,Thursday,November,2019
2019-11-22,932.4995,Friday,November,2019
2019-11-23,932.4995,Saturday,November,2019
2019-11-24,926.3699,Sunday,November,2019
2019-11-25,930.4158,Monday,November,2019
2019-11-26,934.4214,Tuesday,November,2019
2019-11-27,934.507,Wednesday,November,2019
2019-11-28,933.427,Thursday,November,2019
2019-11-29,932.4636,Friday,November,2019
2019-11-30,931.473,Saturday,November,2019
2019-12-01,931.7019,Sunday,December,2019
2019-12-02,933.8668,Monday,December,2019
2019-12-03,927.1546,Tuesday,December,2019
2019-12-04,917.4718,Wednesday,December,2019
2019-12-05,927.2671,Thursday,December,2019
2019-12-06,919.9997,Friday,December,2019
2019-12-07,919.9997,Saturday,December,2019
2019-12-08,928.6305,Sunday,December,2019
2019-12-09,928.5738,Monday,December,2019
2019-12-10,930.756,Tuesday,December,2019
2019-12-11,930.8432,Wednesday,December,2019
2019-12-12,930.72,Thursday,December,2019
2019-12-13,926.0149,Friday,December,2019
2019-12-14,926.0149,Saturday,December,2019
2019-12-15,931.1096,Sunday,December,2019
2019-12-16,933.1166,Monday,December,2019
2019-12-17,937.3778,Tuesday,December,2019
2019-12-18,941.9862,Wednesday,December,2019
2019-12-19,945.3131,Thursday,December,2019
2019-12-20,942.4633,Friday,December,2019
2019-12-21,942.4633,Saturday,December,2019
2019-12-22,945.5553,Sunday,December,2019
2019-12-23,947.8377,Monday,December,2019
2019-12-24,935.4168,Tuesday,December,2019
2019-12-25,946.9894,Wednesday,December,2019
2019-12-26,941.9551,Thursday,December,2019
2019-12-27,934.9998,Friday,December,2019
2019-12-28,935.0,Saturday,December,2019
2019-12-29,942.7335,Sunday,December,2019
2019-12-30,943.8604,Monday,December,2019
2019-12-31,942.7418,Tuesday,December,2019
2020-01-01,952.9633,Wednesday,January,2020
2020-01-02,943.8145,Thursday,January,2020
2020-01-03,934.964,Friday,January,2020
2020-01-04,934.964,Saturday,January,2020
2020-01-05,942.9042,Sunday,January,2020
2020-01-06,943.2534,Monday,January,2020
2020-01-07,943.9854,Tuesday,January,2020
2020-01-08,941.67,Wednesday,January,2020
2020-01-09,943.033,Thursday,January,2020
2020-01-10,937.5004,Friday,January,2020
2020-01-11,946.3857,Saturday,January,2020
2020-01-12,944.6251,Sunday,January,2020
2020-01-13,948.6916,Monday,January,2020
2020-01-14,934.9978,Tuesday,January,2020
2020-01-15,943.2014,Wednesday,January,2020
2020-01-16,944.2814,Thursday,January,2020
2020-01-17,948.9926,Friday,January,2020
2020-01-18,948.9926,Saturday,January,2020
2020-01-19,949.0582,Sunday,January,2020
2020-01-20,949.2531,Monday,January,2020
2020-01-21,949.2704,Tuesday,January,2020
2020-01-22,944.5103,Wednesday,January,2020
2020-01-23,944.5644,Thursday,January,2020
2020-01-24,937.5109,Friday,January,2020
2020-01-25,937.5109,Saturday,January,2020
2020-01-26,944.8031,Sunday,January,2020
2020-01-27,945.8703,Monday,January,2020
2020-01-28,935.0003,Tuesday,January,2020
2020-01-29,947.7963,Wednesday,January,2020
2020-01-30,946.9671,Thursday,January,2020
2020-01-31,937.4714,Friday,January,2020
2020-02-01,937.4714,Saturday,February,2020
2020-02-02,949.7427,Sunday,February,2020
2020-02-03,949.7164,Monday,February,2020
2020-02-04,938.7536,Tuesday,February,2020
2020-02-05,941.9499,Wednesday,February,2020
2020-02-06,944.1962,Thursday,February,2020
2020-02-07,937.4997,Friday,February,2020
2020-02-08,937.4997,Saturday,February,2020
2020-02-09,945.09,Sunday,February,2020
2020-02-10,940.1846,Monday,February,2020
2020-02-11,937.3218,Tuesday,February,2020
2020-02-12,950.5163,Wednesday,February,2020
2020-02-13,940.3016,Thursday,February,2020
2020-02-14,930.007,Friday,February,2020
2020-02-15,930.007,Saturday,February,2020
2020-02-16,942.4285,Sunday,February,2020
2020-02-17,948.4103,Monday,February,2020
2020-02-18,945.5673,Tuesday,February,2020
2020-02-19,944.5158,Wednesday,February,2020
2020-02-20,951.3742,Thursday,February,2020
2020-02-21,934.9993,Friday,February,2020
2020-02-22,934.9993,Saturday,February,2020
2020-02-23,944.9794,Sunday,February,2020
2020-02-24,945.7552,Monday,February,2020
2020-02-25,937.5003,Tuesday,February,2020
2020-02-26,944.4621,Wednesday,February,2020
2020-02-27,945.8991,Thursday,February,2020
2020-02-28,934.9604,Friday,February,2020
2020-02-29,934.9635,Saturday,February,2020
2020-03-01,934.9646,Sunday,March,2020
2020-03-02,945.7632,Monday,March,2020
2020-03-03,945.9653,Tuesday,March,2020
2020-03-04,943.437,Wednesday,March,2020
2020-03-05,945.724,Thursday,March,2020
2020-03-06,934.9641,Friday,March,2020
2020-03-07,934.9287,Saturday,March,2020
2020-03-08,945.3422,Sunday,March,2020
2020-03-09,949.888,Monday,March,2020
2020-03-10,949.5047,Tuesday,March,2020
2020-03-11,957.6604,Wednesday,March,2020
2020-03-12,950.2912,Thursday,March,2020
2020-03-13,949.0671,Friday,March,2020
2020-03-14,949.0717,Saturday,March,2020
2020-03-15,951.9966,Sunday,March,2020
2020-03-16,940.1827,Monday,March,2020
2020-03-17,950.849,Tuesday,March,2020
2020-03-18,946.6348,Wednesday,March,2020
2020-03-19,946.7644,Thursday,March,2020
2020-03-20,938.7085,Friday,March,2020
2020-03-21,937.5001,Saturday,March,2020
2020-03-22,945.8949,Sunday,March,2020
2020-03-23,941.98,Monday,March,2020
2020-03-24,947.2617,Tuesday,March,2020
2020-03-25,944.3808,Wednesday,March,2020
2020-03-26,945.977,Thursday,March,2020
2020-03-27,937.4994,Friday,March,2020
2020-03-28,937.5004,Saturday,March,2020
2020-03-29,941.1096,Sunday,March,2020
2020-03-30,950.0516,Monday,March,2020
2020-03-31,947.8195,Tuesday,March,2020
2020-04-01,945.5483,Wednesday,April,2020
2020-04-02,949.093,Thursday,April,2020
2020-04-03,937.5003,Friday,April,2020
2020-04-04,937.5003,Saturday,April,2020
2020-04-05,947.0201,Sunday,April,2020
2020-04-06,952.793,Monday,April,2020
2020-04-07,937.5723,Tuesday,April,2020
2020-04-08,945.5094,Wednesday,April,2020
2020-04-09,942.398,Thursday,April,2020
2020-04-10,935.0004,Friday,April,2020
2020-04-11,935.0005,Saturday,April,2020
2020-04-12,946.6092,Sunday,April,2020
2020-04-13,941.5023,Monday,April,2020
2020-04-14,946.0891,Tuesday,April,2020
2020-04-15,945.5447,Wednesday,April,2020
2020-04-16,946.3492,Thursday,April,2020
2020-04-17,937.4631,Friday,April,2020
2020-04-18,948.9198,Saturday,April,2020
2020-04-19,946.9689,Sunday,April,2020
2020-04-20,938.6031,Monday,April,2020
2020-04-21,946.6151,Tuesday,April,2020
2020-04-22,945.5927,Wednesday,April,2020
2020-04-23,937.9633,Thursday,April,2020
2020-04-24,937.5004,Friday,April,2020
2020-04-25,937.5004,Saturday,April,2020
2020-04-26,952.878,Sunday,April,2020
2020-04-27,945.9192,Monday,April,2020
2020-04-28,945.7917,Tuesday,April,2020
2020-04-29,949.6709,Wednesday,April,2020
2020-04-30,941.8667,Thursday,April,2020
2020-05-01,937.5,Friday,May,2020
2020-05-02,937.5,Saturday,May,2020
2020-05-03,939.3473,Sunday,May,2020
2020-05-04,939.7812,Monday,May,2020
2020-05-05,934.7743,Tuesday,May,2020
2020-05-06,934.1414,Wednesday,May,2020
2020-05-07,938.4019,Thursday,May,2020
2020-05-08,937.4995,Friday,May,2020
2020-05-09,937.4995,Saturday,May,2020
2020-05-10,942.1933,Sunday,May,2020
2020-05-11,946.8561,Monday,May,2020
2020-05-12,938.9288,Tuesday,May,2020
2020-05-13,938.441,Wednesday,May,2020
2020-05-14,938.8373,Thursday,May,2020
2020-05-15,937.4764,Friday,May,2020
2020-05-16,937.4764,Saturday,May,2020
2020-05-17,944.5332,Sunday,May,2020
2020-05-18,940.1043,Monday,May,2020
2020-05-19,947.1528,Tuesday,May,2020
2020-05-20,935.0002,Wednesday,May,2020
2020-05-21,937.7246,Thursday,May,2020
2020-05-22,935.0044,Friday,May,2020
2020-05-23,935.0044,Saturday,May,2020
2020-05-24,952.5215,Sunday,May,2020
2020-05-25,953.7655,Monday,May,2020
2020-05-26,945.9749,Tuesday,May,2020
2020-05-27,945.7669,Wednesday,May,2020
2020-05-28,937.654,Thursday,May,2020
2020-05-29,935.0378,Friday,May,2020
2020-05-30,935.0378,Saturday,May,2020
2020-05-31,946.211,Sunday,May,2020
2020-06-01,948.2026,Monday,June,2020
2020-06-02,950.6142,Tuesday,June,2020
2020-06-03,949.3584,Wednesday,June,2020
2020-06-04,935.0221,Thursday,June,2020
2020-06-05,934.9636,Friday,June,2020
2020-06-06,934.9636,Saturday,June,2020
2020-06-07,947.4239,Sunday,June,2020
2020-06-08,944.223,Monday,June,2020
2020-06-09,952.6334,Tuesday,June,2020
2020-06-10,953.4739,Wednesday,June,2020
2020-06-11,953.9661,Thursday,June,2020
2020-06-12,949.9623,Friday,June,2020
2020-06-13,949.9623,Saturday,June,2020
2020-06-14,952.753,Sunday,June,2020
2020-06-15,953.3355,Monday,June,2020
2020-06-16,953.9174,Tuesday,June,2020
2020-06-17,953.3583,Wednesday,June,2020
2020-06-18,952.3529,Thursday,June,2020
2020-06-19,944.9885,Friday,June,2020
2020-06-20,944.9885,Saturday,June,2020
2020-06-21,944.6798,Sunday,June,2020
2020-06-22,947.0046,Monday,June,2020
2020-06-23,954.4965,Tuesday,June,2020
2020-06-24,953.5125,Wednesday,June,2020
2020-06-25,951.9663,Thursday,June,2020
2020-06-26,952.4617,Friday,June,2020
2020-06-27,952.4617,Saturday,June,2020
2020-06-28,953.8149,Sunday,June,2020
2020-06-29,954.5732,Monday,June,2020
2020-06-30,953.4581,Tuesday,June,2020
2020-07-01,954.7284,Wednesday,July,2020
2020-07-02,953.4729,Thursday,July,2020
2020-07-03,952.4956,Friday,July,2020
2020-07-04,952.4968,Saturday,July,2020
2020-07-05,948.406,Sunday,July,2020
2020-07-06,953.4993,Monday,July,2020
2020-07-07,954.6631,Tuesday,July,2020
2020-07-08,953.567,Wednesday,July,2020
2020-07-09,953.8392,Thursday,July,2020
2020-07-10,949.9769,Friday,July,2020
2020-07-11,956.376,Saturday,July,2020
2020-07-12,955.2115,Sunday,July,2020
2020-07-13,954.5897,Monday,July,2020
2020-07-14,954.1498,Tuesday,July,2020
2020-07-15,954.025,Wednesday,July,2020
2020-07-16,955.1449,Thursday,July,2020
2020-07-17,950.0146,Friday,July,2020
2020-07-18,950.0146,Saturday,July,2020
2020-07-19,954.5255,Sunday,July,2020
2020-07-20,954.8338,Monday,July,2020
2020-07-21,949.9145,Tuesday,July,2020
2020-07-22,955.6565,Wednesday,July,2020
2020-07-23,955.1041,Thursday,July,2020
2020-07-24,954.9629,Friday,July,2020
2020-07-25,952.4629,Saturday,July,2020
2020-07-26,956.8585,Sunday,July,2020
2020-07-27,955.9478,Monday,July,2020
2020-07-28,956.1174,Tuesday,July,2020
2020-07-29,955.9975,Wednesday,July,2020
2020-07-30,955.8213,Thursday,July,2020
2020-07-31,950.0185,Friday,July,2020
2020-08-01,952.526,Saturday,August,2020
2020-08-02,955.6447,Sunday,August,2020
2020-08-03,954.9224,Monday,August,2020
2020-08-04,955.3486,Tuesday,August,2020
2020-08-05,959.1086,Wednesday,August,2020
2020-08-06,957.1057,Thursday,August,2020
2020-08-07,949.964,Friday,August,2020
2020-08-08,962.1449,Saturday,August,2020
2020-08-09,959.8421,Sunday,August,2020
2020-08-10,956.6683,Monday,August,2020
2020-08-11,958.2972,Tuesday,August,2020
2020-08-12,963.2117,Wednesday,August,2020
2020-08-13,963.7322,Thursday,August,2020
2020-08-14,965.2909,Friday,August,2020
2020-08-15,965.2837,Saturday,August,2020
2020-08-16,965.2613,Sunday,August,2020
2020-08-17,963.9165,Monday,August,2020
2020-08-18,962.8224,Tuesday,August,2020
2020-08-19,965.5296,Wednesday,August,2020
2020-08-20,966.7106,Thursday,August,2020
2020-08-21,963.1012,Friday,August,2020
2020-08-22,963.1012,Saturday,August,2020
2020-08-23,966.4118,Sunday,August,2020
2020-08-24,966.3673,Monday,August,2020
2020-08-25,966.3478,Tuesday,August,2020
2020-08-26,966.0648,Wednesday,August,2020
2020-08-27,967.0468,Thursday,August,2020
2020-08-28,966.9767,Friday,August,2020
2020-08-29,966.9767,Saturday,August,2020
2020-08-30,967.14,Sunday,August,2020
2020-08-31,966.2265,Monday,August,2020
2020-09-01,966.7589,Tuesday,September,2020
2020-09-02,966.9935,Wednesday,September,2020
2020-09-03,954.9774,Thursday,September,2020
2020-09-04,950.9997,Friday,September,2020
2020-09-05,950.9997,Saturday,September,2020
2020-09-06,960.6222,Sunday,September,2020
2020-09-07,967.7926,Monday,September,2020
2020-09-08,963.0613,Tuesday,September,2020
2020-09-09,963.1478,Wednesday,September,2020
2020-09-10,962.9751,Thursday,September,2020
2020-09-11,967.0004,Friday,September,2020
2020-09-12,967.0004,Saturday,September,2020
2020-09-13,967.9636,Sunday,September,2020
2020-09-14,962.0747,Monday,September,2020
2020-09-15,962.5555,Tuesday,September,2020
2020-09-16,962.5111,Wednesday,September,2020
2020-09-17,961.1542,Thursday,September,2020
2020-09-18,955.0364,Friday,September,2020
2020-09-19,955.0364,Saturday,September,2020
2020-09-20,963.1008,Sunday,September,2020
2020-09-21,964.2107,Monday,September,2020
2020-09-22,963.9116,Tuesday,September,2020
2020-09-23,964.0376,Wednesday,September,2020
2020-09-24,969.6107,Thursday,September,2020
2020-09-25,955.9993,Friday,September,2020
2020-09-26,955.9993,Saturday,September,2020
2020-09-27,967.3713,Sunday,September,2020
2020-09-28,966.9167,Monday,September,2020
2020-09-29,966.7953,Tuesday,September,2020
2020-09-30,968.2529,Wednesday,September,2020
2020-10-01,967.3554,Thursday,October,2020
2020-10-02,954.9635,Friday,October,2020
2020-10-03,955.0368,Saturday,October,2020
2020-10-04,967.0896,Sunday,October,2020
2020-10-05,955.0741,Monday,October,2020
2020-10-06,965.6678,Tuesday,October,2020
2020-10-07,972.3227,Wednesday,October,2020
2020-10-08,976.1493,Thursday,October,2020
2020-10-09,972.5368,Friday,October,2020
2020-10-10,972.5368,Saturday,October,2020
2020-10-11,975.3133,Sunday,October,2020
2020-10-12,977.3622,Monday,October,2020
2020-10-13,976.4129,Tuesday,October,2020
2020-10-14,976.8071,Wednesday,October,2020
2020-10-15,976.5651,Thursday,October,2020
2020-10-16,975.9993,Friday,October,2020
2020-10-17,975.9993,Saturday,October,2020
2020-10-18,976.9947,Sunday,October,2020
2020-10-19,977.0449,Monday,October,2020
2020-10-20,976.852,Tuesday,October,2020
2020-10-21,977.0946,Wednesday,October,2020
2020-10-22,977.0034,Thursday,October,2020
2020-10-23,975.0372,Friday,October,2020
2020-10-24,975.0372,Saturday,October,2020
2020-10-25,975.93,Sunday,October,2020
2020-10-26,977.4714,Monday,October,2020
2020-10-27,976.8293,Tuesday,October,2020
2020-10-28,975.1583,Wednesday,October,2020
2020-10-29,981.7577,Thursday,October,2020
2020-10-30,975.0001,Friday,October,2020
2020-10-31,975.0001,Saturday,October,2020
2020-11-01,978.8108,Sunday,November,2020
2020-11-02,975.6373,Monday,November,2020
2020-11-03,979.734,Tuesday,November,2020
2020-11-04,980.439,Wednesday,November,2020
2020-11-05,979.1372,Thursday,November,2020
2020-11-06,980.0003,Friday,November,2020
2020-11-07,982.5371,Saturday,November,2020
2020-11-08,979.3545,Sunday,November,2020
2020-11-09,978.4733,Monday,November,2020
2020-11-10,975.159,Tuesday,November,2020
2020-11-11,978.0737,Wednesday,November,2020
2020-11-12,982.5194,Thursday,November,2020
2020-11-13,977.4997,Friday,November,2020
2020-11-14,977.4998,Saturday,November,2020
2020-11-15,987.6708,Sunday,November,2020
2020-11-16,984.9777,Monday,November,2020
2020-11-17,982.7884,Tuesday,November,2020
2020-11-18,988.697,Wednesday,November,2020
2020-11-19,987.9873,Thursday,November,2020
2020-11-20,988.5372,Friday,November,2020
2020-11-21,988.4882,Saturday,November,2020
2020-11-22,988.2871,Sunday,November,2020
2020-11-23,988.2444,Monday,November,2020
2020-11-24,988.1334,Tuesday,November,2020
2020-11-25,987.0756,Wednesday,November,2020
2020-11-26,988.7532,Thursday,November,2020
2020-11-27,988.4634,Friday,November,2020
2020-11-28,988.4634,Saturday,November,2020
2020-11-29,988.6978,Sunday,November,2020
2020-11-30,988.914,Monday,November,2020
2020-12-01,988.8263,Tuesday,December,2020
2020-12-02,988.6263,Wednesday,December,2020
2020-12-03,988.5323,Thursday,December,2020
2020-12-04,982.4997,Friday,December,2020
2020-12-05,982.4638,Saturday,December,2020
2020-12-06,985.5106,Sunday,December,2020
2020-12-07,987.7588,Monday,December,2020
2020-12-08,988.4258,Tuesday,December,2020
2020-12-09,984.7723,Wednesday,December,2020
2020-12-10,987.9705,Thursday,December,2020
2020-12-11,986.5004,Friday,December,2020
2020-12-12,986.4628,Saturday,December,2020
2020-12-13,988.8301,Sunday,December,2020
2020-12-14,986.7217,Monday,December,2020
2020-12-15,988.9694,Tuesday,December,2020
2020-12-16,988.1684,Wednesday,December,2020
2020-12-17,988.4945,Thursday,December,2020
2020-12-18,982.5362,Friday,December,2020
2020-12-19,984.9639,Saturday,December,2020
2020-12-20,987.3324,Sunday,December,2020
2020-12-21,986.8926,Monday,December,2020
2020-12-22,987.5671,Tuesday,December,2020
2020-12-23,987.1973,Wednesday,December,2020
2020-12-24,987.5459,Thursday,December,2020
2020-12-25,991.1654,Friday,December,2020
2020-12-26,991.1365,Saturday,December,2020
2020-12-27,991.178,Sunday,December,2020
2020-12-28,988.4783,Monday,December,2020
2020-12-29,988.4144,Tuesday,December,2020
2020-12-30,988.532,Wednesday,December,2020
2020-12-31,990.813,Thursday,December,2020
2021-01-01,990.8381,Friday,January,2021
2021-01-02,990.8137,Saturday,January,2021
2021-01-03,995.8122,Sunday,January,2021
2021-01-04,990.3553,Monday,January,2021
2021-01-05,983.1274,Tuesday,January,2021
2021-01-06,985.3953,Wednesday,January,2021
2021-01-07,984.8591,Thursday,January,2021
2021-01-08,974.9982,Friday,January,2021
2021-01-09,993.3533,Saturday,January,2021
2021-01-10,990.3136,Sunday,January,2021
2021-01-11,990.0035,Monday,January,2021
2021-01-12,988.5838,Tuesday,January,2021
2021-01-13,987.6132,Wednesday,January,2021
2021-01-14,991.8096,Thursday,January,2021
2021-01-15,980.0029,Friday,January,2021
2021-01-16,995.1721,Saturday,January,2021
2021-01-17,992.6118,Sunday,January,2021
2021-01-18,991.8876,Monday,January,2021
2021-01-19,992.0048,Tuesday,January,2021
2021-01-20,989.0969,Wednesday,January,2021
2021-01-21,984.9961,Thursday,January,2021
2021-01-22,984.9708,Friday,January,2021
2021-01-23,984.9708,Saturday,January,2021
